province/territory,2016,2017,2018,2019,2020,2021,2022,2023,csd_code,csd_name
Saskatchewan,12.0,10.0,10.0,22.0,14.0,24.0,25.0,28.0,4714007,Porcupine Plain
Saskatchewan,0.0,0.0,1.0,3.0,2.0,4.0,8.0,7.0,4714022,Kelvington
Saskatchewan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4714025,Fosston
Saskatchewan,0.0,0.0,28.0,0.0,0.0,5.0,3.0,0.0,4714026,Spalding No. 368
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4714032,Naicam
Saskatchewan,2.0,0.0,3.0,7.0,0.0,0.0,8.0,0.0,4714034,Barrier Valley No. 397
Saskatchewan,11.0,15.0,9.0,21.0,15.0,5.0,12.0,29.0,4714035,Pleasantdale No. 398
Saskatchewan,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4714038,Bjorkdale No. 426
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4714043,Tisdale No. 427
Saskatchewan,0.0,0.0,0.0,4.0,1.0,1.0,8.0,9.0,4714044,Tisdale
Saskatchewan,6.0,18.0,9.0,21.0,14.0,11.0,31.0,76.0,4714051,Melfort
Saskatchewan,31.0,27.0,36.0,44.0,34.0,30.0,34.0,115.0,4714056,Connaught No. 457
Saskatchewan,4.0,5.0,7.0,7.0,6.0,6.0,0.0,27.0,4714067,Moose Range No. 486
Saskatchewan,10.0,7.0,10.0,10.0,11.0,6.0,5.0,14.0,4714069,Carrot River
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4714072,Nipawin No. 487
Saskatchewan,17.0,7.0,14.0,14.0,18.0,13.0,2.0,5.0,4714073,Aylsham
Saskatchewan,19.0,14.0,16.0,17.0,14.0,21.0,26.0,44.0,4714076,Nipawin
Saskatchewan,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,4714077,Torch River No. 488
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4715001,St. Peter No. 369
Saskatchewan,31.0,25.0,22.0,26.0,24.0,13.0,28.0,22.0,4715008,Humboldt
Saskatchewan,3.0,8.0,13.0,8.0,0.0,20.0,8.0,7.0,4715011,Bayne No. 371
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715017,Vonda
Saskatchewan,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,4715018,Aberdeen No. 373
Saskatchewan,0.0,0.0,0.0,7.0,8.0,4.0,16.0,0.0,4715026,Laird No. 404
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4715027,Hepburn
Saskatchewan,0.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0,4715032,Rosthern
Saskatchewan,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4715038,Alvena
Saskatchewan,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,4715049,St. Brieux
Saskatchewan,0.0,2.0,2.0,6.0,4.0,9.0,8.0,27.0,4715054,Invergordon No. 430
Saskatchewan,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4715057,St. Louis No. 431
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4715062,Duck Lake
Saskatchewan,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,4715064,Prince Albert No. 461
Saskatchewan,18.0,13.0,5.0,9.0,4.0,7.0,34.0,28.0,4715066,Prince Albert
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4715070,Candle Lake
Saskatchewan,20.0,16.0,6.0,20.0,16.0,15.0,26.0,21.0,4715074,Kinistino
Saskatchewan,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4715075,Lakeland No. 521
Saskatchewan,0.0,0.0,0.0,1.0,2.0,6.0,10.0,9.0,4715844,One Arrow 95
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4715847,Muskoday First Nation
Saskatchewan,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4716005,Mayfield No. 406
Saskatchewan,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,4716009,Radisson
Saskatchewan,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4716011,Borden
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4716016,Blaine Lake
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4716022,Hafford
Saskatchewan,0.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,4716023,Douglas No. 436
Saskatchewan,1.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,4716026,Richard
Saskatchewan,18.0,12.0,18.0,19.0,12.0,40.0,43.0,72.0,4716029,North Battleford
Saskatchewan,7.0,12.0,7.0,6.0,27.0,8.0,25.0,29.0,4716041,Leask No. 464
Saskatchewan,11.0,44.0,8.0,32.0,38.0,29.0,27.0,66.0,4716047,Shellbrook
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4716053,Prince Albert National Park
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4716054,Debden
Saskatchewan,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4716056,Spiritwood No. 496
Saskatchewan,0.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,4716058,Spiritwood
Saskatchewan,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,4716062,Medstead No. 497
Saskatchewan,4.0,1.0,6.0,9.0,0.0,9.0,1.0,5.0,4716072,Big River
Saskatchewan,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4716860,Ahtahkakoop 104
Saskatchewan,0.0,0.0,1.0,3.0,1.0,2.0,1.0,7.0,4716863,Chitek Lake 191
Saskatchewan,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,4717006,Meota
Saskatchewan,2.0,5.0,1.0,3.0,3.0,9.0,6.0,4.0,4717018,Maidstone
Saskatchewan,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4717024,Lashburn
Saskatchewan,19.0,16.0,19.0,12.0,16.0,4.0,11.0,7.0,4717029,Lloydminster (Part)
Saskatchewan,1.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,4717032,Frenchman Butte No. 501
Saskatchewan,4.0,4.0,3.0,3.0,0.0,3.0,2.0,2.0,4717036,St. Walburg
Saskatchewan,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4717041,Turtleford
Saskatchewan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4717045,Mervin No. 499
Saskatchewan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4717047,Parkdale No. 498
Saskatchewan,8.0,15.0,11.0,6.0,10.0,7.0,20.0,38.0,4717052,Meadow Lake
Saskatchewan,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,4717062,Beaver River No. 622
Saskatchewan,0.0,0.0,5.0,5.0,12.0,7.0,2.0,35.0,4717807,Makwa Lake 129B
Saskatchewan,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,4717812,Moosomin 112B
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4718021,Green Lake
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4718033,Beauval
Saskatchewan,0.0,3.0,0.0,4.0,0.0,1.0,6.0,1.0,4718041,La Ronge
Saskatchewan,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4718051,Creighton
Saskatchewan,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4718058,Sandy Bay
Saskatchewan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4718065,Pinehouse
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4718070,Buffalo Narrows
Saskatchewan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4718074,La Loche
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4718100,Stony Rapids
Saskatchewan,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4718808,Morin Lake 217
Saskatchewan,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4718822,Southend 200
Saskatchewan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4718832,Lac La Hache 220
Saskatchewan,181.0,93.0,12.0,21.0,3.0,9.0,57.0,58.0,Unspecified,0
Alberta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3520005,Toronto
Alberta,57.0,61.0,39.0,81.0,40.0,11.0,85.0,41.0,4801003,Cypress County
Alberta,223.0,68.0,121.0,114.0,90.0,301.0,174.0,454.0,4801006,Medicine Hat
Alberta,12.0,19.0,1.0,8.0,0.0,15.0,1.0,14.0,4801008,Forty Mile County No. 8
Alberta,2.0,0.0,1.0,2.0,2.0,0.0,12.0,27.0,4801014,Bow Island
Alberta,261.0,271.0,277.0,370.0,293.0,281.0,194.0,670.0,4801018,Redcliff
Alberta,1.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4802001,Warner County No. 5
Alberta,0.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,4802006,Warner
Alberta,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4802008,Raymond
Alberta,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4802009,Stirling
Alberta,140.0,247.0,246.0,292.0,305.0,412.0,459.0,544.0,4802011,Lethbridge County
Alberta,111.0,76.0,90.0,83.0,60.0,59.0,240.0,301.0,4802012,Lethbridge
Alberta,3.0,4.0,7.0,3.0,2.0,6.0,15.0,9.0,4802013,Coalhurst
Alberta,6.0,3.0,0.0,3.0,2.0,0.0,4.0,1.0,4802014,Nobleford
Alberta,48.0,64.0,85.0,91.0,97.0,60.0,102.0,108.0,4802019,Coaldale
Alberta,67.0,84.0,47.0,59.0,43.0,58.0,123.0,82.0,4802021,Taber
Alberta,119.0,100.0,84.0,77.0,53.0,102.0,132.0,125.0,4802022,Taber
Alberta,37.0,16.0,41.0,55.0,38.0,44.0,41.0,48.0,4802031,Newell County
Alberta,110.0,235.0,138.0,265.0,285.0,130.0,384.0,217.0,4802034,Brooks
Alberta,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4802036,Duchess
Alberta,2.0,21.0,33.0,24.0,35.0,18.0,26.0,6.0,4802039,Bassano
Alberta,2.0,5.0,3.0,4.0,0.0,2.0,3.0,2.0,4803001,Cardston County
Alberta,0.0,20.0,1.0,17.0,14.0,1.0,5.0,8.0,4803002,Magrath
Alberta,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4803003,Improvement District No. 4 Waterton
Alberta,5.0,7.0,2.0,3.0,1.0,8.0,8.0,12.0,4803004,Cardston
Alberta,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4803011,Pincher Creek No. 9
Alberta,3.0,9.0,14.0,44.0,6.0,8.0,38.0,21.0,4803014,Pincher Creek
Alberta,4.0,19.0,39.0,20.0,18.0,23.0,19.0,21.0,4803018,Willow Creek No. 26
Alberta,8.0,25.0,50.0,46.0,44.0,27.0,73.0,50.0,4803019,Fort Macleod
Alberta,24.0,10.0,19.0,21.0,10.0,7.0,30.0,20.0,4803022,Claresholm
Alberta,6.0,18.0,5.0,13.0,9.0,16.0,12.0,32.0,4803026,Nanton
Alberta,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4803801,Piikani 147
Alberta,2.0,1.0,1.0,6.0,7.0,1.0,6.0,13.0,4803802,Blood 148
Alberta,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4804001,Acadia No. 34
Alberta,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4804004,Special Area No. 2
Alberta,0.0,0.0,0.0,2.0,0.0,3.0,4.0,8.0,4804006,Empress
Alberta,3.0,2.0,10.0,2.0,0.0,8.0,24.0,19.0,4804011,Hanna
Alberta,22.0,23.0,25.0,23.0,21.0,18.0,23.0,29.0,4804012,Special Area No. 3
Alberta,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,4804019,Youngstown
Alberta,8.0,10.0,6.0,30.0,0.0,28.0,16.0,0.0,4804020,Special Area No. 4
Alberta,3.0,2.0,2.0,5.0,1.0,4.0,9.0,15.0,4804022,Consort
Alberta,2.0,1.0,1.0,0.0,2.0,7.0,15.0,12.0,4805001,Vulcan County
Alberta,5.0,5.0,3.0,3.0,5.0,12.0,17.0,12.0,4805006,Vulcan
Alberta,8.0,11.0,6.0,1.0,13.0,8.0,11.0,0.0,4805008,Lomond
Alberta,58.0,59.0,39.0,76.0,58.0,82.0,100.0,143.0,4805012,Wheatland County
Alberta,49.0,45.0,31.0,54.0,62.0,25.0,90.0,100.0,4805018,Strathmore
Alberta,13.0,15.0,26.0,16.0,11.0,13.0,12.0,12.0,4805021,Standard
Alberta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4805022,Rockyford
Alberta,15.0,2.0,23.0,7.0,12.0,14.0,25.0,10.0,4805026,Drumheller
Alberta,17.0,17.0,34.0,2.0,17.0,18.0,34.0,51.0,4805031,Starland County
Alberta,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4805041,Kneehill County
Alberta,9.0,12.0,8.0,13.0,17.0,16.0,72.0,68.0,4805044,Acme
Alberta,3.0,0.0,2.0,4.0,3.0,5.0,12.0,14.0,4805046,Linden
Alberta,10.0,22.0,17.0,41.0,22.0,32.0,19.0,40.0,4805048,Three Hills
Alberta,1.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,4805802,Siksika 146
Alberta,64.0,74.0,69.0,90.0,61.0,67.0,82.0,121.0,4806001,Foothills No. 31
Alberta,111.0,89.0,115.0,113.0,70.0,68.0,220.0,315.0,4806006,High River
Alberta,1.0,3.0,3.0,5.0,3.0,4.0,4.0,9.0,4806008,Longview
Alberta,2.0,5.0,2.0,0.0,4.0,0.0,2.0,3.0,4806009,Turner Valley
Alberta,4.0,2.0,2.0,3.0,2.0,3.0,6.0,14.0,4806011,Black Diamond
Alberta,74.0,53.0,42.0,58.0,36.0,39.0,92.0,159.0,4806012,Okotoks
Alberta,112.0,129.0,122.0,203.0,158.0,127.0,461.0,528.0,4806014,Rocky View County
Alberta,1980.0,1816.0,1745.0,2714.0,1551.0,1655.0,5490.0,6956.0,4806016,Calgary
Alberta,23.0,18.0,42.0,80.0,42.0,35.0,82.0,96.0,4806017,Chestermere
Alberta,46.0,34.0,43.0,51.0,25.0,23.0,149.0,80.0,4806019,Cochrane
Alberta,69.0,67.0,62.0,115.0,61.0,45.0,228.0,303.0,4806021,Airdrie
Alberta,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,4806022,Irricana
Alberta,1.0,1.0,2.0,4.0,1.0,3.0,0.0,2.0,4806024,Beiseker
Alberta,5.0,20.0,44.0,25.0,34.0,62.0,13.0,107.0,4806026,Crossfield
Alberta,3.0,7.0,11.0,11.0,7.0,12.0,7.0,24.0,4806028,Mountain View County
Alberta,2.0,3.0,3.0,4.0,2.0,6.0,7.0,4.0,4806029,Carstairs
Alberta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4806031,Cremona
Alberta,4.0,5.0,21.0,19.0,24.0,33.0,33.0,25.0,4806032,Didsbury
Alberta,22.0,24.0,24.0,38.0,38.0,23.0,48.0,83.0,4806034,Olds
Alberta,5.0,4.0,10.0,8.0,12.0,11.0,29.0,24.0,4806036,Sundre
Alberta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4806804,Tsuu T'ina Nation 145 (Sarcee 145)
Alberta,4.0,9.0,3.0,13.0,5.0,4.0,4.0,11.0,4807001,Provost No. 52
Alberta,5.0,4.0,6.0,8.0,7.0,4.0,26.0,15.0,4807002,Provost
Alberta,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4807011,Paintearth County No. 18
Alberta,0.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,4807012,Coronation
Alberta,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4807014,Castor
Alberta,6.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,4807019,Stettler County No. 6
Alberta,12.0,12.0,17.0,12.0,16.0,18.0,48.0,54.0,4807026,Stettler
Alberta,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4807029,Donalda
Alberta,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4807031,Flagstaff County
Alberta,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4807036,Forestburg
Alberta,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4807039,Daysland
Alberta,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4807042,Killam
Alberta,1.0,1.0,6.0,1.0,5.0,0.0,1.0,14.0,4807049,Wainwright No. 61
Alberta,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4807051,Chauvin
Alberta,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,4807052,Edgerton
Alberta,35.0,19.0,13.0,18.0,14.0,22.0,45.0,61.0,4807054,Wainwright
Alberta,108.0,130.0,185.0,193.0,150.0,139.0,216.0,372.0,4808001,Red Deer County
Alberta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4808005,Jarvis Bay
Alberta,12.0,7.0,11.0,19.0,9.0,9.0,30.0,17.0,4808008,Innisfail
Alberta,130.0,151.0,125.0,140.0,100.0,125.0,452.0,309.0,4808011,Red Deer
Alberta,39.0,13.0,10.0,25.0,7.0,28.0,61.0,82.0,4808012,Sylvan Lake
Alberta,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4808013,Norglenwold
Alberta,1.0,0.0,1.0,1.0,2.0,5.0,5.0,20.0,4808022,Lacombe County
Alberta,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4808023,Birchcliff
Alberta,5.0,3.0,1.0,7.0,1.0,5.0,8.0,5.0,4808024,Eckville
Alberta,2.0,3.0,2.0,9.0,9.0,6.0,14.0,12.0,4808026,Bentley
Alberta,18.0,52.0,24.0,21.0,24.0,26.0,104.0,98.0,4808029,Blackfalds
Alberta,24.0,19.0,11.0,16.0,30.0,15.0,85.0,57.0,4808031,Lacombe
Alberta,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,4808032,Clive
Alberta,15.0,22.0,26.0,26.0,54.0,39.0,88.0,60.0,4808038,Ponoka County
Alberta,29.0,21.0,18.0,26.0,22.0,24.0,77.0,63.0,4808039,Ponoka
Alberta,6.0,7.0,7.0,13.0,6.0,7.0,29.0,29.0,4808044,Rimbey
Alberta,12.0,4.0,1.0,13.0,6.0,2.0,10.0,6.0,4809002,Clearwater County
Alberta,21.0,27.0,13.0,22.0,9.0,21.0,48.0,62.0,4809015,Rocky Mountain House
Alberta,0.0,0.0,0.0,1.0,0.0,1.0,2.0,10.0,4809810,Big Horn 144A
Alberta,5.0,8.0,9.0,7.0,15.0,15.0,11.0,25.0,4810001,Camrose County
Alberta,2.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,4810002,Bashaw
Alberta,43.0,44.0,33.0,73.0,16.0,34.0,115.0,108.0,4810011,Camrose
Alberta,4.0,12.0,19.0,25.0,15.0,19.0,21.0,34.0,4810014,Hay Lakes
Alberta,8.0,13.0,13.0,12.0,12.0,14.0,29.0,26.0,4810016,Beaver County
Alberta,0.0,0.0,2.0,1.0,0.0,7.0,6.0,12.0,4810021,Holden
Alberta,4.0,7.0,1.0,6.0,3.0,8.0,12.0,11.0,4810022,Viking
Alberta,6.0,4.0,7.0,1.0,3.0,4.0,3.0,0.0,4810026,Minburn County No. 27
Alberta,13.0,16.0,16.0,28.0,16.0,16.0,38.0,31.0,4810028,Vegreville
Alberta,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4810034,Mannville
Alberta,1.0,6.0,6.0,10.0,1.0,7.0,9.0,15.0,4810036,Vermilion River County
Alberta,45.0,28.0,39.0,39.0,36.0,22.0,123.0,110.0,4810039,Lloydminster (Part)
Alberta,1.0,3.0,1.0,3.0,0.0,1.0,3.0,0.0,4810041,Kitscoty
Alberta,17.0,7.0,13.0,14.0,3.0,14.0,64.0,22.0,4810042,Vermilion
Alberta,1.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,4810048,Two Hills County No. 21
Alberta,0.0,3.0,2.0,1.0,9.0,2.0,16.0,13.0,4810052,Two Hills
Alberta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4810056,Willingdon
Alberta,10.0,4.0,5.0,5.0,3.0,27.0,4.0,3.0,4810058,Lamont County
Alberta,1.0,19.0,24.0,15.0,10.0,15.0,16.0,22.0,4810061,Mundare
Alberta,3.0,1.0,2.0,5.0,0.0,5.0,7.0,3.0,4810064,Lamont
Alberta,4.0,5.0,3.0,12.0,7.0,11.0,4.0,10.0,4810066,Bruderheim
Alberta,16.0,7.0,8.0,10.0,8.0,7.0,9.0,11.0,4811001,Wetaskiwin County No. 10
Alberta,36.0,14.0,25.0,53.0,32.0,22.0,79.0,54.0,4811002,Wetaskiwin
Alberta,37.0,26.0,43.0,67.0,19.0,31.0,173.0,270.0,4811012,Leduc County
Alberta,35.0,29.0,24.0,45.0,30.0,31.0,85.0,124.0,4811013,Beaumont
Alberta,122.0,80.0,82.0,106.0,77.0,83.0,279.0,367.0,4811016,Leduc
Alberta,16.0,11.0,4.0,8.0,4.0,13.0,33.0,26.0,4811018,Devon
Alberta,11.0,14.0,6.0,6.0,12.0,13.0,14.0,18.0,4811019,Calmar
Alberta,1.0,5.0,0.0,2.0,2.0,8.0,15.0,5.0,4811021,Thorsby
Alberta,41.0,26.0,24.0,30.0,12.0,20.0,73.0,50.0,4811031,Drayton Valley
Alberta,7.0,8.0,5.0,8.0,9.0,8.0,8.0,33.0,4811032,Brazeau County
Alberta,67.0,60.0,97.0,58.0,59.0,42.0,118.0,152.0,4811034,Parkland County
Alberta,0.0,8.0,11.0,0.0,0.0,0.0,0.0,4.0,4811038,Seba Beach
Alberta,23.0,20.0,10.0,15.0,12.0,13.0,62.0,62.0,4811048,Stony Plain
Alberta,60.0,57.0,43.0,85.0,75.0,65.0,200.0,313.0,4811049,Spruce Grove
Alberta,122.0,135.0,90.0,275.0,92.0,137.0,440.0,484.0,4811052,Strathcona County
Alberta,105.0,54.0,61.0,57.0,29.0,50.0,172.0,137.0,4811056,Fort Saskatchewan
Alberta,100.0,87.0,97.0,132.0,133.0,125.0,133.0,166.0,4811059,Sturgeon County
Alberta,1901.0,1832.0,1750.0,3110.0,1552.0,1956.0,5719.0,6683.0,4811061,Edmonton
Alberta,128.0,103.0,82.0,81.0,57.0,83.0,263.0,199.0,4811062,St. Albert
Alberta,11.0,9.0,5.0,10.0,6.0,10.0,11.0,13.0,4811064,Gibbons
Alberta,30.0,23.0,3.0,14.0,6.0,7.0,19.0,16.0,4811065,Redwater
Alberta,21.0,19.0,4.0,17.0,5.0,2.0,17.0,42.0,4811068,Morinville
Alberta,6.0,1.0,2.0,0.0,2.0,2.0,9.0,10.0,4811069,Legal
Alberta,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,4811801,Ermineskin 138
Alberta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4811802,Pigeon Lake 138A
Alberta,10.0,10.0,20.0,11.0,11.0,11.0,4.0,31.0,4811803,Louis Bull 138B
Alberta,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4811804,Stony Plain 135
Alberta,3.0,2.0,2.0,1.0,1.0,0.0,7.0,8.0,4811806,Wabamun 133A
Alberta,36.0,40.0,32.0,57.0,41.0,33.0,72.0,101.0,4812002,Cold Lake
Alberta,11.0,14.0,11.0,15.0,6.0,8.0,5.0,10.0,4812004,Bonnyville No. 87
Alberta,45.0,48.0,44.0,46.0,56.0,31.0,74.0,100.0,4812009,Bonnyville
Alberta,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4812014,St. Paul County No. 19
Alberta,8.0,6.0,7.0,7.0,3.0,3.0,7.0,4.0,4812016,Elk Point
Alberta,33.0,24.0,11.0,24.0,17.0,15.0,54.0,48.0,4812018,St. Paul
Alberta,62.0,48.0,67.0,78.0,101.0,68.0,66.0,156.0,4812022,Smoky Lake County
Alberta,17.0,28.0,15.0,14.0,29.0,27.0,64.0,62.0,4812037,Lac la Biche County
Alberta,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4812802,Unipouheos 121
Alberta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4812811,Kehewin 123
Alberta,5.0,3.0,6.0,2.0,1.0,3.0,7.0,26.0,4813001,Lac Ste. Anne County
Alberta,7.0,8.0,5.0,4.0,4.0,5.0,15.0,16.0,4813002,Mayerthorpe
Alberta,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4813012,Alberta Beach
Alberta,3.0,5.0,6.0,10.0,2.0,4.0,7.0,4.0,4813014,Onoway
Alberta,4.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,4813018,Barrhead County No. 11
Alberta,19.0,25.0,41.0,33.0,29.0,28.0,47.0,92.0,4813019,Barrhead
Alberta,55.0,47.0,92.0,62.0,50.0,61.0,78.0,140.0,4813028,Westlock County
Alberta,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4813029,Woodlands County
Alberta,23.0,38.0,24.0,50.0,29.0,31.0,83.0,68.0,4813030,Whitecourt
Alberta,26.0,15.0,16.0,36.0,11.0,17.0,45.0,52.0,4813031,Westlock
Alberta,12.0,7.0,6.0,16.0,7.0,4.0,19.0,18.0,4813036,Thorhild County
Alberta,34.0,41.0,48.0,61.0,55.0,55.0,63.0,84.0,4813044,Athabasca County
Alberta,13.0,15.0,4.0,7.0,10.0,1.0,5.0,9.0,4813046,Boyle
Alberta,16.0,13.0,2.0,27.0,9.0,10.0,31.0,33.0,4813048,Athabasca
Alberta,11.0,26.0,29.0,18.0,14.0,18.0,44.0,40.0,4814003,Yellowhead County
Alberta,36.0,33.0,35.0,73.0,29.0,34.0,89.0,92.0,4814019,Hinton
Alberta,29.0,30.0,27.0,47.0,19.0,35.0,108.0,60.0,4814024,Edson
Alberta,1.0,5.0,10.0,10.0,6.0,6.0,32.0,14.0,4815007,Crowsnest Pass
Alberta,5.0,1.0,9.0,30.0,3.0,15.0,8.0,11.0,4815013,Kananaskis
Alberta,0.0,2.0,1.0,11.0,2.0,0.0,6.0,7.0,4815015,Bighorn No. 8
Alberta,47.0,45.0,56.0,99.0,75.0,75.0,240.0,197.0,4815023,Canmore
Alberta,7.0,16.0,10.0,21.0,16.0,10.0,46.0,49.0,4815032,Improvement District No. 9 Banff
Alberta,66.0,52.0,36.0,65.0,29.0,32.0,116.0,122.0,4815033,Jasper
Alberta,76.0,96.0,73.0,142.0,60.0,43.0,451.0,188.0,4815035,Banff
Alberta,1.0,0.0,0.0,7.0,2.0,6.0,10.0,5.0,4815802,"Stoney 142, 143, 144"
Alberta,265.0,367.0,318.0,270.0,135.0,205.0,470.0,632.0,4816037,Wood Buffalo
Alberta,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4816817,Janvier 194
Alberta,7.0,2.0,2.0,0.0,1.0,0.0,30.0,8.0,4816859,Fort Mackay
Alberta,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4816860,Thebathi 196
Alberta,18.0,12.0,13.0,17.0,10.0,6.0,18.0,50.0,4817021,High Prairie
Alberta,0.0,1.0,0.0,4.0,1.0,2.0,7.0,8.0,4817024,Swan Hills
Alberta,6.0,22.0,10.0,30.0,16.0,16.0,40.0,12.0,4817026,Northern Sunrise County
